GENDER,AGE_6,AGE_12,EDUC,NOC_10,NAICS_21,PROV,FTPTMAIN,PERMTEMP,UNION,ESTSIZE,MARSTAT,HRLYEARN,SURVYEAR,SURVMNTH,YEAR,MONTH,FINALWT,source,HAS_VALID_WAGE,IS_FEMALE,IS_FULLTIME,IS_PERMANENT,IS_UNION,HAS_DEGREE,AGE_APPROX,EDUC_COMPLETE_AGE,EXPERIENCE_PROXY,EXPERIENCE_SQ,LOG_HRLYEARN,cpi,gdp_growth,unemployment,interest_rate,inflation,recession,covid,deflator,REAL_HRLYEARN,LOG_REAL_HRLYEARN,ECONOMIC_PERIOD,GENDER_LABEL,PROV_LABEL,EDUC_LABEL,AGE_6_LABEL,AGE_12_LABEL,NOC_10_LABEL,NAICS_21_LABEL,FTPTMAIN_LABEL,UNION_LABEL,PERMTEMP_LABEL,ESTSIZE_LABEL,MARSTAT_LABEL,PROV_ABBREV
2,2,4,2,1,26,12,1,1,3,1,1,22.21,2023,7,2023,7,915.29,Synthetic,True,1,1,1,0,0,30,19,11,121,3.100542637906336,157.1,1.2,5.4,4.75,0.0,0,0,0.7415658816040739,16.47017823042648,2.801551365650516,inflation,Female,Nova Scotia,Some postsecondary,25-34,30-34,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,<20 employees,Married,NS
1,2,4,4,9,17,10,1,4,3,1,3,29.43,2017,2,2017,2,1487.83,Synthetic,True,0,1,0,0,1,30,22,8,64,3.382014562245381,130.4,3.0,6.3,0.71,-16.99554423933799,0,0,0.8934049079754601,26.29290644171779,3.269299185758584,recovery,Male,Newfoundland and Labrador,Bachelor's degree,25-34,30-34,Manufacturing/Utilities,,Full-time,Non-unionized,Casual,<20 employees,Widowed,NL
1,4,8,5,7,87,48,1,1,3,1,1,39.22,2017,7,2017,7,1338.85,Synthetic,True,0,1,1,0,1,50,25,25,625,3.6691868207682004,130.4,3.0,6.3,0.71,0.0,0,0,0.8934049079754601,35.03934049079754,3.556471444281403,recovery,Male,Alberta,Above bachelor's degree,45-54,50-54,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,<20 employees,Married,AB
2,1,2,3,0,78,12,1,1,3,1,1,22.06,2022,11,2022,11,817.85,Synthetic,True,1,1,1,0,0,20,20,0,0,3.0937660138253564,151.2,3.8,5.3,2.5,15.95092024539877,0,0,0.7705026455026456,16.99728835978836,2.833053823085679,inflation,Female,Nova Scotia,Postsecondary certificate/diploma,15-24,20-24,Management,,Full-time,Non-unionized,Permanent,<20 employees,Married,NS
2,4,8,3,7,84,35,1,1,3,5,2,24.96,2023,6,2023,6,1183.28,Synthetic,True,1,1,1,0,0,50,20,30,900,3.217274543501227,157.1,1.2,5.4,4.75,3.9021164021163957,0,0,0.7415658816040739,18.509484404837686,2.9182832712454068,inflation,Female,Ontario,Postsecondary certificate/diploma,45-54,50-54,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,1000+ employees,Common-law,ON
2,2,4,3,4,22,35,1,2,3,2,1,26.84,2021,10,2021,10,1041.71,Synthetic,True,1,1,0,0,0,30,20,10,100,3.289893312103481,141.6,5.0,7.5,0.25,-9.866327180140033,0,1,0.8227401129943503,22.082344632768365,3.094778403849617,covid,Female,Ontario,Postsecondary certificate/diploma,25-34,30-34,Education/Law/Social/Government,Utilities,Full-time,Non-unionized,Temporary,20-99 employees,Married,ON
1,1,2,5,9,15,24,1,1,1,4,2,26.72,2014,9,2014,9,1018.06,Synthetic,True,0,1,1,1,1,20,25,0,0,3.285412348668445,125.2,2.9,6.9,1.0,-11.581920903954801,0,0,0.9305111821086262,24.863258785942488,3.2133911630082017,pre_crisis,Male,Quebec,Above bachelor's degree,15-24,20-24,Manufacturing/Utilities,,Full-time,Union member,Permanent,500-999 employees,Common-law,QC
2,2,4,1,2,57,47,1,1,3,5,1,18.96,2019,9,2019,9,1189.62,Synthetic,True,1,1,1,0,0,30,18,12,144,2.942331496826876,136.0,1.9,5.7,1.75,8.626198083067083,0,0,0.8566176470588235,16.241470588235295,2.787567884096579,recovery,Female,Saskatchewan,High school graduate,25-34,30-34,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,1000+ employees,Married,SK
1,2,4,3,7,21,12,1,3,1,6,6,27.96,2016,2,2016,2,1024.11,Synthetic,True,0,1,0,1,0,30,20,10,100,3.3307749173656096,128.4,1.0,7.0,0.5,-5.588235294117638,0,0,0.9073208722741433,25.368691588785047,3.233515799115504,oil_shock,Male,Nova Scotia,Postsecondary certificate/diploma,25-34,30-34,Trades/Transport/Equipment,Mining/Oil/Gas,Full-time,Union member,Seasonal,Unknown,"Single, never married",NS
1,3,6,2,6,44,35,1,1,3,4,1,25.65,2013,7,2013,7,976.09,Synthetic,True,0,1,1,0,0,40,19,21,441,3.2445435716167785,122.8,2.3,7.1,1.0,-4.3613707165109155,0,0,0.9486970684039088,24.334079804560258,3.1918778289094916,pre_crisis,Male,Ontario,Some postsecondary,35-44,40-44,Sales and Service,Retail Trade,Full-time,Non-unionized,Permanent,500-999 employees,Married,ON
2,3,6,1,0,89,35,1,1,3,4,2,43.02,2010,5,2010,5,1456.47,Synthetic,True,1,1,1,0,0,40,18,22,484,3.761665123839584,116.5,3.1,8.1,0.59,-5.130293159609122,0,0,1.0,43.02,3.761665123839584,pre_crisis,Female,Ontario,High school graduate,35-44,40-44,Management,,Full-time,Non-unionized,Permanent,500-999 employees,Common-law,ON
2,6,12,1,8,61,35,1,1,2,6,2,17.7,2020,6,2020,6,827.9,Synthetic,True,1,1,1,0,0,70,18,52,2704,2.8735646395797834,137.0,-5.1,9.5,0.5,17.59656652360515,1,1,0.8503649635036497,15.051459854014599,2.711474986757414,covid,Female,Ontario,High school graduate,65+,70+,Natural Resources/Agriculture,Education,Full-time,Covered by collective agreement,Permanent,Unknown,Common-law,ON
2,6,12,3,1,15,24,1,1,1,2,1,29.5,2011,1,2011,1,1105.32,Synthetic,True,1,1,1,1,0,70,20,50,2500,3.3843902633457743,119.9,3.1,7.5,1.0,-12.481751824817511,0,0,0.9716430358632193,28.66346955796497,3.355623474318061,pre_crisis,Female,Quebec,Postsecondary certificate/diploma,65+,70+,Business/Finance/Admin,,Full-time,Union member,Permanent,20-99 employees,Married,QC
2,3,6,5,6,58,59,1,1,3,2,1,34.62,2019,7,2019,7,1157.83,Synthetic,True,1,1,1,0,1,40,25,15,225,3.544431549748063,136.0,1.9,5.7,1.75,13.427856547122596,0,0,0.8566176470588235,29.656102941176467,3.3896679370177663,recovery,Female,British Columbia,Above bachelor's degree,35-44,40-44,Sales and Service,,Full-time,Non-unionized,Permanent,20-99 employees,Married,BC
2,4,8,2,7,41,59,1,1,3,6,1,36.26,2019,6,2019,6,1107.97,Synthetic,True,1,1,1,0,0,50,19,31,961,3.590715205326705,136.0,1.9,5.7,1.75,0.0,0,0,0.8566176470588235,31.06095588235294,3.435951592596408,recovery,Female,British Columbia,Some postsecondary,45-54,50-54,Trades/Transport/Equipment,Wholesale Trade,Full-time,Non-unionized,Permanent,Unknown,Married,BC
1,1,2,3,6,50,35,1,4,3,1,1,11.82,2013,4,2013,4,1260.08,Synthetic,True,0,1,0,0,0,20,20,0,0,2.469793011977952,122.8,2.3,7.1,1.0,-9.705882352941176,0,0,0.9486970684039088,11.213599348534203,2.4171272692706656,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,15-24,20-24,Sales and Service,,Full-time,Non-unionized,Casual,<20 employees,Married,ON
1,3,6,3,1,17,35,1,1,3,1,1,27.5,2010,1,2010,1,817.97,Synthetic,True,0,1,1,0,0,40,20,20,400,3.3141860046725258,116.5,3.1,8.1,0.59,-5.130293159609122,0,0,1.0,27.5,3.3141860046725258,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
1,4,8,3,9,50,24,1,3,3,3,5,24.77,2024,9,2024,9,1419.5,Synthetic,True,0,1,0,0,0,50,20,30,900,3.209633243501268,161.5,1.5,6.1,4.25,38.62660944206009,0,0,0.7213622291021672,17.86814241486068,2.8830193738443124,stabilization,Male,Quebec,Postsecondary certificate/diploma,45-54,50-54,Manufacturing/Utilities,,Full-time,Non-unionized,Seasonal,100-499 employees,Divorced,QC
1,2,4,5,2,79,48,1,1,3,2,2,56.35,2022,4,2022,4,1150.15,Synthetic,True,0,1,1,0,1,30,25,5,25,4.031582240485785,151.2,3.8,5.3,2.5,-6.377708978328178,0,0,0.7705026455026456,43.417824074074076,3.770870049746108,inflation,Male,Alberta,Above bachelor's degree,25-34,30-34,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,20-99 employees,Common-law,AB
2,1,2,2,6,24,35,1,1,1,4,1,11.4,2017,2,2017,2,1187.57,Synthetic,True,1,1,1,1,0,20,19,1,1,2.4336133554004498,130.4,3.0,6.3,0.71,-13.756613756613746,0,0,0.8934049079754601,10.184815950920246,2.3208979789136523,recovery,Female,Ontario,Some postsecondary,15-24,20-24,Sales and Service,,Full-time,Union member,Permanent,500-999 employees,Married,ON
1,2,4,1,7,20,24,1,1,1,1,1,23.41,2018,8,2018,8,1123.94,Synthetic,True,0,1,1,1,0,30,18,12,144,3.1531632815028194,133.4,2.8,5.8,1.42,2.300613496932513,0,0,0.8733133433283358,20.44426536731634,3.0177024210270513,recovery,Male,Quebec,High school graduate,25-34,30-34,Trades/Transport/Equipment,,Full-time,Union member,Permanent,<20 employees,Married,QC
2,3,6,1,9,91,48,2,1,1,3,2,18.24,2013,2,2013,2,1111.16,Synthetic,True,1,0,1,1,0,40,18,22,484,2.9036169846461855,122.8,2.3,7.1,1.0,-7.946026986506749,0,0,0.9486970684039088,17.304234527687296,2.8509512419388985,pre_crisis,Female,Alberta,High school graduate,35-44,40-44,Manufacturing/Utilities,Public Administration,Part-time,Union member,Permanent,100-499 employees,Common-law,AB
2,3,6,5,6,59,35,1,1,3,5,2,25.16,2019,5,2019,5,930.69,Synthetic,True,1,1,1,0,1,40,25,15,225,3.22525543183224,136.0,1.9,5.7,1.75,10.749185667752448,0,0,0.8566176470588235,21.5525,3.070491819101943,recovery,Female,Ontario,Above bachelor's degree,35-44,40-44,Sales and Service,,Full-time,Non-unionized,Permanent,1000+ employees,Common-law,ON
2,3,6,5,2,27,35,2,1,1,4,1,47.96,2012,11,2012,11,1153.08,Synthetic,True,1,0,1,1,1,40,25,15,225,3.8703673301593136,121.7,1.8,7.3,1.0,-10.514705882352937,0,0,0.9572719802793755,45.91076417419885,3.8266996031715874,pre_crisis,Female,Ontario,Above bachelor's degree,35-44,40-44,Natural/Applied Sciences,,Part-time,Union member,Permanent,500-999 employees,Married,ON
1,3,6,2,8,61,35,1,1,3,4,1,29.47,2011,6,2011,6,1094.94,Synthetic,True,0,1,1,0,0,40,19,21,441,3.3833727967496032,119.9,3.1,7.5,1.0,-1.4790468364831555,0,0,0.9716430358632193,28.634320266889073,3.35460600772189,pre_crisis,Male,Ontario,Some postsecondary,35-44,40-44,Natural Resources/Agriculture,Education,Full-time,Non-unionized,Permanent,500-999 employees,Married,ON
2,3,6,1,1,90,24,1,1,3,2,1,34.35,2014,11,2014,11,1127.68,Synthetic,True,1,1,1,0,0,40,18,22,484,3.536602018668358,125.2,2.9,6.9,1.0,4.420350291909925,0,0,0.9305111821086262,31.96305910543131,3.4645808330081156,pre_crisis,Female,Quebec,High school graduate,35-44,40-44,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,20-99 employees,Married,QC
1,4,8,3,0,72,59,1,1,3,3,6,70.23,2023,8,2023,8,809.68,Synthetic,True,0,1,1,0,0,50,20,30,900,4.251775570170929,157.1,1.2,5.4,4.75,25.47923322683705,0,0,0.7415658816040739,52.08017186505411,3.952784297915109,inflation,Male,British Columbia,Postsecondary certificate/diploma,45-54,50-54,Management,Accommodation/Food,Full-time,Non-unionized,Permanent,100-499 employees,"Single, never married",BC
1,1,2,4,9,40,47,1,1,3,1,1,22.82,2012,11,2012,11,891.63,Synthetic,True,0,1,1,0,1,20,22,0,0,3.1276373444339294,121.7,1.8,7.3,1.0,-22.533418204964985,0,0,0.9572719802793755,21.84494658997535,3.0839696174462032,pre_crisis,Male,Saskatchewan,Bachelor's degree,15-24,20-24,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,<20 employees,Married,SK
2,4,8,3,6,65,24,1,1,1,3,1,25.47,2019,1,2019,1,1334.22,Synthetic,True,1,1,1,1,0,50,20,30,900,3.2375012889913655,136.0,1.9,5.7,1.75,11.750205423171733,0,0,0.8566176470588235,21.818051470588234,3.0827376762610688,recovery,Female,Quebec,Postsecondary certificate/diploma,45-54,50-54,Sales and Service,,Full-time,Union member,Permanent,100-499 employees,Married,QC
1,4,8,5,0,44,35,1,1,3,4,2,65.28,2016,1,2016,1,1093.37,Synthetic,True,0,1,1,0,1,50,25,25,625,4.178685710655851,128.4,1.0,7.0,0.5,-5.588235294117638,0,0,0.9073208722741433,59.22990654205607,4.081426592405746,oil_shock,Male,Ontario,Above bachelor's degree,45-54,50-54,Management,Retail Trade,Full-time,Non-unionized,Permanent,500-999 employees,Common-law,ON
1,4,8,4,6,79,35,1,3,1,4,6,37.2,2020,12,2020,12,1320.03,Synthetic,True,0,1,0,1,1,50,22,28,784,3.616308761279101,137.0,-5.1,9.5,0.5,6.697819314641751,1,1,0.8503649635036497,31.63357664233577,3.4542191084567313,covid,Male,Ontario,Bachelor's degree,45-54,50-54,Sales and Service,,Full-time,Union member,Seasonal,500-999 employees,"Single, never married",ON
2,4,8,4,1,43,24,1,1,3,6,2,37.32,2015,4,2015,4,919.78,Synthetic,True,1,1,1,0,1,50,22,28,784,3.619529375979143,126.6,0.7,6.9,0.63,-7.591240875912408,0,0,0.920221169036335,34.34265402843602,3.5363881392748224,oil_shock,Female,Quebec,Bachelor's degree,45-54,50-54,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,Unknown,Common-law,QC
1,3,6,3,0,15,35,1,2,3,1,1,55.63,2025,5,2025,5,1288.75,Synthetic,True,0,1,0,0,0,40,20,20,400,4.018722624087202,165.0,1.8,6.3,3.75,30.33175355450237,0,0,0.706060606060606,39.278151515151514,3.6706684231923763,stabilization,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Management,,Full-time,Non-unionized,Temporary,<20 employees,Married,ON
2,2,4,2,1,52,35,1,1,3,3,1,35.03,2010,9,2010,9,1002.38,Synthetic,True,1,1,1,0,0,30,19,11,121,3.5562048372093953,116.5,3.1,8.1,0.59,-29.393939393939394,0,0,1.0,35.03,3.5562048372093953,pre_crisis,Female,Ontario,Some postsecondary,25-34,30-34,Business/Finance/Admin,Finance/Insurance,Full-time,Non-unionized,Permanent,100-499 employees,Married,ON
2,3,6,4,7,13,24,1,4,3,4,6,24.66,2021,11,2021,11,1293.59,Synthetic,True,1,1,0,0,1,40,22,18,324,3.2051824977361982,141.6,5.0,7.5,0.25,21.5450643776824,0,1,0.8227401129943503,20.28877118644068,3.0100675894823343,covid,Female,Quebec,Bachelor's degree,35-44,40-44,Trades/Transport/Equipment,,Full-time,Non-unionized,Casual,500-999 employees,"Single, never married",QC
2,6,12,3,7,73,35,1,1,3,4,6,22.93,2017,7,2017,7,860.75,Synthetic,True,1,1,1,0,0,70,20,50,2500,3.132446096869813,130.4,3.0,6.3,0.71,-7.909604519774005,0,0,0.8934049079754601,20.4857745398773,3.019730720383016,recovery,Female,Ontario,Postsecondary certificate/diploma,65+,70+,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,500-999 employees,"Single, never married",ON
1,4,8,2,6,48,24,1,1,1,1,5,30.82,2011,7,2011,7,1033.55,Synthetic,True,0,1,1,1,0,50,19,31,961,3.42816382989197,119.9,3.1,7.5,1.0,-8.052147239263807,0,0,0.9716430358632193,29.94603836530442,3.3993970408642564,pre_crisis,Male,Quebec,Some postsecondary,45-54,50-54,Sales and Service,Transportation/Warehousing,Full-time,Union member,Permanent,<20 employees,Divorced,QC
1,1,2,1,2,23,35,1,1,3,1,2,21.64,2014,8,2014,8,883.55,Synthetic,True,0,1,1,0,0,20,18,2,4,3.074543453978281,125.2,2.9,6.9,1.0,4.420350291909925,0,0,0.9305111821086262,20.13626198083067,3.002522268318038,pre_crisis,Male,Ontario,High school graduate,15-24,20-24,Natural/Applied Sciences,Construction,Full-time,Non-unionized,Permanent,<20 employees,Common-law,ON
2,1,2,3,7,18,35,1,2,3,5,2,16.55,2018,5,2018,5,1240.75,Synthetic,True,1,1,0,0,0,20,20,0,0,2.806386101823072,133.4,2.8,5.8,1.42,6.549520766773176,0,0,0.8733133433283358,14.453335832083958,2.670925241347304,recovery,Female,Ontario,Postsecondary certificate/diploma,15-24,20-24,Trades/Transport/Equipment,,Full-time,Non-unionized,Temporary,1000+ employees,Common-law,ON
1,6,12,3,4,71,24,1,1,2,3,1,32.11,2017,5,2017,5,1074.82,Synthetic,True,0,1,1,0,0,70,20,50,2500,3.4691675081014224,130.4,3.0,6.3,0.71,-2.2488755622188883,0,0,0.8934049079754601,28.687231595092022,3.356452131614625,recovery,Male,Quebec,Postsecondary certificate/diploma,65+,70+,Education/Law/Social/Government,Arts/Entertainment,Full-time,Covered by collective agreement,Permanent,100-499 employees,Married,QC
2,1,2,3,5,40,35,1,1,1,3,2,16.48,2011,1,2011,1,851.99,Synthetic,True,1,1,1,1,0,20,20,0,0,2.8021475244813256,119.9,3.1,7.5,1.0,-8.052147239263807,0,0,0.9716430358632193,16.012677231025854,2.773380735453612,pre_crisis,Female,Ontario,Postsecondary certificate/diploma,15-24,20-24,Art/Culture/Recreation/Sport,,Full-time,Union member,Permanent,100-499 employees,Common-law,ON
2,1,2,1,8,60,35,1,1,3,6,4,14.62,2018,9,2018,9,1168.46,Synthetic,True,1,1,1,0,0,20,18,2,4,2.6823904543216326,133.4,2.8,5.8,1.42,11.25938281901584,0,0,0.8733133433283358,12.767841079460268,2.546929593845864,recovery,Female,Ontario,High school graduate,15-24,20-24,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,Unknown,Separated,ON
2,3,6,3,4,79,35,1,1,3,1,2,27.72,2025,6,2025,6,817.43,Synthetic,True,1,1,1,0,0,40,20,20,400,3.3221541743217022,165.0,1.8,6.3,3.75,23.688155922038966,0,0,0.706060606060606,19.572,2.974099973426877,stabilization,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,ON
1,6,12,1,6,48,35,1,1,3,6,1,28.19,2014,9,2014,9,1372.93,Synthetic,True,0,1,1,0,0,70,18,52,2704,3.338967305126021,125.2,2.9,6.9,1.0,-24.12121212121212,0,0,0.9305111821086262,26.231110223642172,3.266946119465778,pre_crisis,Male,Ontario,High school graduate,65+,70+,Sales and Service,Transportation/Warehousing,Full-time,Non-unionized,Permanent,Unknown,Married,ON
1,2,4,3,9,69,35,2,1,3,1,6,25.29,2019,3,2019,3,1456.84,Synthetic,True,0,0,1,0,0,30,20,10,100,3.2304090606818736,136.0,1.9,5.7,1.75,8.626198083067083,0,0,0.8566176470588235,21.663860294117644,3.075645447951577,recovery,Male,Ontario,Postsecondary certificate/diploma,25-34,30-34,Manufacturing/Utilities,,Part-time,Non-unionized,Permanent,<20 employees,"Single, never married",ON
2,3,6,3,4,12,35,1,1,3,4,2,27.65,2023,5,2023,5,1367.05,Synthetic,True,1,1,1,0,0,40,20,20,400,3.3196257279683437,157.1,1.2,5.4,4.75,15.514705882352931,0,0,0.7415658816040739,20.50429662635264,3.0206344557125235,inflation,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,500-999 employees,Common-law,ON
1,4,8,4,6,67,35,1,1,3,3,6,33.99,2015,2,2015,2,1466.05,Synthetic,True,0,1,1,0,1,50,22,28,784,3.5260663637080247,126.6,0.7,6.9,0.63,-19.414385741565887,0,0,0.920221169036335,31.27831753554503,3.4429251270037042,oil_shock,Male,Ontario,Bachelor's degree,45-54,50-54,Sales and Service,,Full-time,Non-unionized,Permanent,100-499 employees,"Single, never married",ON
1,1,2,4,6,17,47,1,1,1,4,2,21.93,2022,10,2022,10,1427.98,Synthetic,True,0,1,1,1,1,20,22,0,0,3.0878555624297968,151.2,3.8,5.3,2.5,19.43127962085307,0,0,0.7705026455026456,16.897123015873017,2.8271433716901195,inflation,Male,Saskatchewan,Bachelor's degree,15-24,20-24,Sales and Service,,Full-time,Union member,Permanent,500-999 employees,Common-law,SK
2,5,10,4,2,90,24,1,1,2,1,1,34.62,2012,5,2012,5,1426.45,Synthetic,True,1,1,1,0,1,60,22,38,1444,3.544431549748063,121.7,1.8,7.3,1.0,-19.510582010582,0,0,0.9572719802793755,33.14075595727198,3.500763822760337,pre_crisis,Female,Quebec,Bachelor's degree,55-64,60-64,Natural/Applied Sciences,,Full-time,Covered by collective agreement,Permanent,<20 employees,Married,QC
2,3,6,4,7,20,59,1,1,3,3,5,32.06,2022,8,2022,8,971.81,Synthetic,True,1,1,1,0,1,40,22,18,324,3.467609147181407,151.2,3.8,5.3,2.5,24.239934264585038,0,0,0.7705026455026456,24.70231481481482,3.20689695644173,inflation,Female,British Columbia,Bachelor's degree,35-44,40-44,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,100-499 employees,Divorced,BC
2,3,6,3,7,39,48,1,1,3,1,6,34.75,2012,11,2012,11,961.82,Synthetic,True,1,1,1,0,0,40,20,20,400,3.548179572010801,121.7,1.8,7.3,1.0,-19.510582010582,0,0,0.9572719802793755,33.2652013147083,3.504511845023075,pre_crisis,Female,Alberta,Postsecondary certificate/diploma,35-44,40-44,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,<20 employees,"Single, never married",AB
2,5,10,0,2,44,35,1,1,3,1,1,25.76,2019,2,2019,2,1366.6,Synthetic,True,1,1,1,0,0,60,16,44,1936,3.248822901236153,136.0,1.9,5.7,1.75,11.750205423171733,0,0,0.8566176470588235,22.066470588235294,3.094059288505856,recovery,Female,Ontario,Less than high school,55-64,60-64,Natural/Applied Sciences,Retail Trade,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
1,6,12,3,0,82,59,1,1,3,2,2,30.79,2017,8,2017,8,1143.97,Synthetic,True,0,1,1,0,0,70,20,50,2500,3.427189961936409,130.4,3.0,6.3,0.71,-4.117647058823525,0,0,0.8934049079754601,27.507937116564417,3.3144745854496116,recovery,Male,British Columbia,Postsecondary certificate/diploma,65+,70+,Management,,Full-time,Non-unionized,Permanent,20-99 employees,Common-law,BC
2,3,6,3,9,55,35,2,1,2,4,6,22.77,2020,4,2020,4,1459.62,Synthetic,True,1,0,1,0,0,40,20,20,400,3.125443880075648,137.0,-5.1,9.5,0.5,5.061349693251538,1,1,0.8503649635036497,19.3628102189781,2.9633542272532787,covid,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Manufacturing/Utilities,Management of Companies,Part-time,Covered by collective agreement,Permanent,500-999 employees,"Single, never married",ON
2,2,4,3,6,81,12,1,1,3,3,1,19.08,2019,10,2019,10,1428.08,Synthetic,True,1,1,1,0,0,30,20,10,100,2.9486406660201405,136.0,1.9,5.7,1.75,-0.7299270072992692,0,0,0.8566176470588235,16.34426470588235,2.7938770532898434,recovery,Female,Nova Scotia,Postsecondary certificate/diploma,25-34,30-34,Sales and Service,Other Services,Full-time,Non-unionized,Permanent,100-499 employees,Married,NS
1,5,10,2,1,68,46,1,1,3,1,1,27.26,2019,10,2019,10,1425.22,Synthetic,True,0,1,1,0,0,60,19,41,1681,3.3054204262683866,136.0,1.9,5.7,1.75,0.0,0,0,0.8566176470588235,23.35139705882353,3.15065681353809,recovery,Male,Manitoba,Some postsecondary,55-64,60-64,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,<20 employees,Married,MB
1,3,6,5,2,88,59,1,1,1,2,2,56.37,2024,1,2024,1,1028.28,Synthetic,True,0,1,1,1,1,40,25,15,225,4.031937102093484,161.5,1.5,6.1,4.25,18.75,0,0,0.7213622291021672,40.663188854489164,3.7053232324365277,stabilization,Male,British Columbia,Above bachelor's degree,35-44,40-44,Natural/Applied Sciences,,Full-time,Union member,Permanent,20-99 employees,Common-law,BC
2,5,10,1,6,43,24,1,1,3,1,2,21.15,2021,5,2021,5,893.03,Synthetic,True,1,1,1,0,0,60,18,42,1764,3.0516399054922867,141.6,5.0,7.5,0.25,-12.321981424148609,0,1,0.8227401129943503,17.40095338983051,2.856524997238423,covid,Female,Quebec,High school graduate,55-64,60-64,Sales and Service,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,QC
2,5,10,2,1,61,35,2,1,3,4,2,26.15,2011,1,2011,1,1274.56,Synthetic,True,1,0,1,0,0,60,19,41,1681,3.263849190510932,119.9,3.1,7.5,1.0,-15.324858757062144,0,0,0.9716430358632193,25.408465387823185,3.2350824014832185,pre_crisis,Female,Ontario,Some postsecondary,55-64,60-64,Business/Finance/Admin,Education,Part-time,Non-unionized,Permanent,500-999 employees,Common-law,ON
2,1,2,5,0,74,48,1,1,3,3,2,37.49,2020,7,2020,7,1108.4,Synthetic,True,1,1,1,0,1,20,25,0,0,3.6240742307478206,137.0,-5.1,9.5,0.5,14.261884904086731,1,1,0.8503649635036497,31.880182481751827,3.4619845779254512,covid,Female,Alberta,Above bachelor's degree,15-24,20-24,Management,,Full-time,Non-unionized,Permanent,100-499 employees,Common-law,AB
